USERNAME	TIMESTAMP	TYPE	SITE	ACCESS_ID	DIRECTION_OF_ACCESS
1005	2020-04-19T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-04-29T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-04-22T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-05-20T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-05-31T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-04-22T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-05-15T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-04-26T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-04-25T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-06-22T00:00:00	PLACEHOLDER	Library	1005529	I
1005	2020-07-11T00:00:00	PLACEHOLDER	Library	1005529	I
1006	2019-09-07T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-09-07T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-12-16T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-12-18T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-11-12T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-04T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-11-28T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-11-27T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-04T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-11-18T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-09-24T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-06T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-12-21T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-01T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-14T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-11T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-05T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-10T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-13T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-13T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-05T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-09T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-06T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-02-14T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-03T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-02-02T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-18T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-02-24T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-24T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-03-20T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-03-18T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-13T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-20T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-14T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-30T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-17T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-29T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-26T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-15T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-06-01T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-04T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-26T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-13T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-06-12T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-06-24T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-09-09T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-09-08T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-02T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-09-16T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-11-16T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-30T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-04T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-09-17T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-11-02T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-01T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-10-29T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-12-24T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2019-12-24T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-14T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-06T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-14T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-09T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-07T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-04T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-08T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-10T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-10T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-03-23T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-01-15T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-03-11T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-02-12T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-02-12T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-03-31T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-02-22T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-10T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-18T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-13T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-23T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-12T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-04-20T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-19T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-27T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-15T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-22T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-05-19T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-07-13T00:00:00	PLACEHOLDER	Library	1006530	I
1006	2020-06-05T00:00:00	PLACEHOLDER	Library	1006530	I
1007	2019-09-10T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-09-08T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-05T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-10-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-20T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-10-18T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-13T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-10-30T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-09T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-24T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-20T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-10T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-22T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-30T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-22T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-06T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-10T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-05T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-12T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-09T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-14T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-08T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-04T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-03-16T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-02-20T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-23T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-29T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-05T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-02-24T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-02-02T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-02T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-01T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-10T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-14T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-13T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-20T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-17T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-23T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-20T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-02T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-23T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-30T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-18T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-03T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-07-27T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-07-05T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-09-09T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-09-06T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-10-31T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-17T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-09-21T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-09-14T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-18T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-15T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-19T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-10-22T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-10-21T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-11-14T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2019-12-25T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-07T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-04T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-13T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-15T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-15T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-08T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-15T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-23T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-02-16T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-03-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-25T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-01-27T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-03-20T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-03-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-02-12T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-15T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-10T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-04T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-26T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-15T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-12T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-04-23T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-22T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-30T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-05-25T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-07-11T00:00:00	PLACEHOLDER	Library	1007530	I
1007	2020-06-24T00:00:00	PLACEHOLDER	Library	1007530	I
1008	2019-09-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-15T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-17T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-14T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-09T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-13T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-02T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-17T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-15T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-30T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-12-21T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-04T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-07T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-14T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-07T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-08T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-08T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-13T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-06T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-12T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-20T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-03-27T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-07T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-01T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-03-24T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-20T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-03-31T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-13T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-11T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-19T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-15T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-04T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-28T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-25T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-30T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-11T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-28T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-26T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-22T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-25T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-07-26T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-06-08T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-04T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-09-04T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-28T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-07T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-29T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-18T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-12-11T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-02T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-11-10T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-12-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-10-12T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-12-31T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2019-12-30T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-14T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-15T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-13T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-04T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-06T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-05T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-15T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-14T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-18T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-14T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-03-22T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-01-31T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-22T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-20T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-07T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-02-16T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-20T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-12T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-16T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-17T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-27T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-03T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-25T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-04-21T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-13T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-31T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-10T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-29T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-05-27T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-07-24T00:00:00	PLACEHOLDER	Library	1008531	I
1008	2020-07-17T00:00:00	PLACEHOLDER	Library	1008531	I
1009	2019-09-03T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-09-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-01T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-10-18T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-09-21T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-10-14T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-20T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-08T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-16T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-28T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-02T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-09T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-02T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-30T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-14T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-09T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-05T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-12T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-11T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-08T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-10T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-03-14T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-04T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-08T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-22T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-03-11T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-03-22T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-01T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-25T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-03-12T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-18T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-17T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-20T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-26T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-21T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-20T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-22T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-31T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-04T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-06-01T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-26T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-23T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-06-15T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-07-31T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-09-03T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-09-10T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-21T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-10-30T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-08T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-09-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-28T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-03T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-09-25T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-10-30T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-11-11T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-01T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2019-12-20T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-04T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-14T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-04T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-15T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-10T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-09T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-27T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-24T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-22T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-03-07T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-23T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-01-25T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-02-02T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-20T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-11T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-12T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-19T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-24T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-08T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-13T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-20T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-04-25T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-30T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-25T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-05-08T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-07-27T00:00:00	PLACEHOLDER	Library	1009531	I
1009	2020-07-15T00:00:00	PLACEHOLDER	Library	1009531	I
1010	2019-09-13T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-06T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-11-05T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-10-27T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-17T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-14T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-26T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-02T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-30T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-28T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-20T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-10-12T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-09-15T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-21T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-26T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2019-12-21T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-09T00:00:00	PLACEHOLDER	Library	1010532	I
1010	2020-01-15T00:00:00	PLACEHOLDER	Library	1010532	I
